ID,Date,y,Hour,Temperature(�C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(�C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day,timestamp
1262,13/02/2018,300,14,3.7,39,3.8,1908,-9,2.19,0,0,Winter,No Holiday,Yes,2/13/2018
1263,13/02/2018,295,15,3.7,40,5.3,1950,-8.6,1.96,0,0,Winter,No Holiday,Yes,2/13/2018
1264,13/02/2018,328,16,3.9,41,4,1973,-8.1,1.24,0,0,Winter,No Holiday,Yes,2/13/2018
1265,13/02/2018,410,17,3.5,46,3.1,1992,-7,0.39,0,0,Winter,No Holiday,Yes,2/13/2018
1266,13/02/2018,604,18,3.1,50,3.7,2000,-6.3,0.07,0,0,Winter,No Holiday,Yes,2/13/2018
1267,13/02/2018,406,19,2.4,57,3.2,1995,-5.2,0,0,0,Winter,No Holiday,Yes,2/13/2018
1268,13/02/2018,323,20,2.3,59,3.8,1981,-4.9,0,0,0,Winter,No Holiday,Yes,2/13/2018
1269,13/02/2018,290,21,2.6,57,3.8,2000,-5,0,0,0,Winter,No Holiday,Yes,2/13/2018
1270,13/02/2018,291,22,2.6,57,3.1,2000,-5,0,0,0,Winter,No Holiday,Yes,2/13/2018
1271,13/02/2018,211,23,2.4,59,3.2,2000,-4.8,0,0,0,Winter,No Holiday,Yes,2/13/2018
1272,14/02/2018,178,0,2,65,2.2,1885,-3.9,0,0,0,Winter,No Holiday,Yes,2/14/2018
1273,14/02/2018,213,1,1.3,67,1.2,1738,-4.1,0,0,0,Winter,No Holiday,Yes,2/14/2018
1274,14/02/2018,129,2,1.2,64,0.9,1680,-4.8,0,0,0,Winter,No Holiday,Yes,2/14/2018
1275,14/02/2018,101,3,1.1,65,1,1596,-4.7,0,0,0,Winter,No Holiday,Yes,2/14/2018
1276,14/02/2018,51,4,1.1,67,1.7,1506,-4.3,0,0,0,Winter,No Holiday,Yes,2/14/2018
1277,14/02/2018,56,5,1,68,0.6,1519,-4.2,0,0,0,Winter,No Holiday,Yes,2/14/2018
1278,14/02/2018,108,6,1.1,66,0.9,1550,-4.5,0,0,0,Winter,No Holiday,Yes,2/14/2018
1279,14/02/2018,292,7,1.3,66,1.1,1534,-4.3,0,0,0,Winter,No Holiday,Yes,2/14/2018
1280,14/02/2018,606,8,2.1,65,1.1,1559,-3.8,0.01,0,0,Winter,No Holiday,Yes,2/14/2018
1281,14/02/2018,326,9,3.9,64,2.9,1483,-2.3,0.18,0,0,Winter,No Holiday,Yes,2/14/2018
1282,14/02/2018,241,10,5.2,65,3.9,1313,-0.8,0.56,0,0,Winter,No Holiday,Yes,2/14/2018
1283,14/02/2018,288,11,6.3,67,3.5,1179,0.6,0.52,0,0,Winter,No Holiday,Yes,2/14/2018
1284,14/02/2018,312,12,6.9,67,3.9,986,1.1,0.42,0,0,Winter,No Holiday,Yes,2/14/2018
1285,14/02/2018,349,13,7.2,65,3.8,773,1,0.61,0,0,Winter,No Holiday,Yes,2/14/2018
1286,14/02/2018,398,14,7.8,57,3.5,675,-0.2,1.34,0,0,Winter,No Holiday,Yes,2/14/2018
1287,14/02/2018,461,15,8.7,48,4.1,767,-1.7,1.68,0,0,Winter,No Holiday,Yes,2/14/2018
1288,14/02/2018,447,16,8,36,3.5,1013,-6.1,1.09,0,0,Winter,No Holiday,Yes,2/14/2018
1289,14/02/2018,484,17,6.6,34,2.8,1300,-8.1,0.42,0,0,Winter,No Holiday,Yes,2/14/2018
1290,14/02/2018,559,18,5.1,34,2.3,1440,-9.5,0.09,0,0,Winter,No Holiday,Yes,2/14/2018
1291,14/02/2018,316,19,3.9,37,1.4,1417,-9.4,0,0,0,Winter,No Holiday,Yes,2/14/2018
1292,14/02/2018,262,20,2.8,29,2.8,1473,-13.5,0,0,0,Winter,No Holiday,Yes,2/14/2018
1293,14/02/2018,216,21,1.7,27,3.1,1734,-15.3,0,0,0,Winter,No Holiday,Yes,2/14/2018
1294,14/02/2018,218,22,0.3,33,4,1436,-14.1,0,0,0,Winter,No Holiday,Yes,2/14/2018
1295,14/02/2018,160,23,-0.3,35,2.1,1577,-13.9,0,0,0,Winter,No Holiday,Yes,2/14/2018
1296,15/02/2018,126,0,-0.7,37,3.5,1716,-13.6,0,0,0,Winter,Holiday,Yes,2/15/2018
1297,15/02/2018,123,1,-1.1,38,2.8,1999,-13.6,0,0,0,Winter,Holiday,Yes,2/15/2018
1298,15/02/2018,112,2,-1.2,35,2.2,2000,-14.7,0,0,0,Winter,Holiday,Yes,2/15/2018
1299,15/02/2018,74,3,-1.4,34,2.1,2000,-15.2,0,0,0,Winter,Holiday,Yes,2/15/2018
1300,15/02/2018,58,4,-1.9,34,3,2000,-15.7,0,0,0,Winter,Holiday,Yes,2/15/2018
1301,15/02/2018,32,5,-2.4,33,3.1,2000,-16.5,0,0,0,Winter,Holiday,Yes,2/15/2018
1302,15/02/2018,39,6,-2.6,38,1,2000,-15,0,0,0,Winter,Holiday,Yes,2/15/2018
1303,15/02/2018,55,7,-3,40,0.9,2000,-14.7,0,0,0,Winter,Holiday,Yes,2/15/2018
1304,15/02/2018,112,8,-3,38,1,2000,-15.4,0,0,0,Winter,Holiday,Yes,2/15/2018
1305,15/02/2018,112,9,-3.5,30,1.5,1980,-18.6,0,0,0,Winter,Holiday,Yes,2/15/2018
1306,15/02/2018,127,10,-1.6,26,1.9,1980,-18.6,1.29,0,0,Winter,Holiday,Yes,2/15/2018
1307,15/02/2018,170,11,0.1,22,2,2000,-19.1,1.84,0,0,Winter,Holiday,Yes,2/15/2018
1308,15/02/2018,174,12,1.7,20,3,1983,-18.9,2.28,0,0,Winter,Holiday,Yes,2/15/2018
1309,15/02/2018,240,13,2.2,18,3.4,1942,-19.7,2.3,0,0,Winter,Holiday,Yes,2/15/2018
1310,15/02/2018,270,14,2.9,14,4.3,2000,-22,2.29,0,0,Winter,Holiday,Yes,2/15/2018
1311,15/02/2018,276,15,3.8,17,3.2,2000,-19,1.97,0,0,Winter,Holiday,Yes,2/15/2018
1312,15/02/2018,273,16,3.2,16,3,2000,-20.2,1.45,0,0,Winter,Holiday,Yes,2/15/2018
1313,15/02/2018,236,17,2.4,17,3.1,1990,-20.2,0.78,0,0,Winter,Holiday,Yes,2/15/2018
1314,15/02/2018,190,18,1.1,18,2.5,2000,-20.6,0.2,0,0,Winter,Holiday,Yes,2/15/2018
1315,15/02/2018,166,19,0.1,21,2.9,2000,-19.7,0,0,0,Winter,Holiday,Yes,2/15/2018
1316,15/02/2018,148,20,-0.4,27,2.2,2000,-17.1,0,0,0,Winter,Holiday,Yes,2/15/2018
1317,15/02/2018,134,21,-1.1,32,2.4,2000,-15.7,0,0,0,Winter,Holiday,Yes,2/15/2018
1318,15/02/2018,145,22,-1.9,30,0.8,2000,-17.2,0,0,0,Winter,Holiday,Yes,2/15/2018
1319,15/02/2018,92,23,-2.5,31,1.4,1996,-17.3,0,0,0,Winter,Holiday,Yes,2/15/2018
1320,16/02/2018,105,0,-3.3,35,1.8,1977,-16.6,0,0,0,Winter,Holiday,Yes,2/16/2018
1321,16/02/2018,77,1,-3.6,35,2,1943,-16.8,0,0,0,Winter,Holiday,Yes,2/16/2018
1322,16/02/2018,47,2,-4.1,38,1.2,1996,-16.3,0,0,0,Winter,Holiday,Yes,2/16/2018
1323,16/02/2018,36,3,-4.4,37,1.7,1989,-16.9,0,0,0,Winter,Holiday,Yes,2/16/2018
1324,16/02/2018,35,4,-4.5,42,1.4,1944,-15.5,0,0,0,Winter,Holiday,Yes,2/16/2018
1325,16/02/2018,28,5,-5,44,0.9,1976,-15.3,0,0,0,Winter,Holiday,Yes,2/16/2018
1326,16/02/2018,30,6,-5.2,42,0.7,1980,-16.1,0,0,0,Winter,Holiday,Yes,2/16/2018
1327,16/02/2018,49,7,-5.4,41,0.3,2000,-16.6,0,0,0,Winter,Holiday,Yes,2/16/2018
1328,16/02/2018,68,8,-5.4,38,0.7,2000,-17.5,0.04,0,0,Winter,Holiday,Yes,2/16/2018
1329,16/02/2018,48,9,-4.3,33,0.7,1923,-18.2,0.6,0,0,Winter,Holiday,Yes,2/16/2018
1330,16/02/2018,78,10,-1.3,32,1.5,1933,-15.9,1.24,0,0,Winter,Holiday,Yes,2/16/2018
1331,16/02/2018,93,11,1,25,1.4,1782,-16.8,1.7,0,0,Winter,Holiday,Yes,2/16/2018
1332,16/02/2018,137,12,2.2,19,1.4,1946,-19.1,2.01,0,0,Winter,Holiday,Yes,2/16/2018
1333,16/02/2018,169,13,3.5,17,3.2,1971,-19.3,2.2,0,0,Winter,Holiday,Yes,2/16/2018
1334,16/02/2018,196,14,4.2,18,3.3,1976,-18,2.25,0,0,Winter,Holiday,Yes,2/16/2018
1335,16/02/2018,243,15,4,26,3.5,2000,-13.8,1.75,0,0,Winter,Holiday,Yes,2/16/2018
1336,16/02/2018,189,16,3.3,38,3.8,1921,-9.6,1.33,0,0,Winter,Holiday,Yes,2/16/2018
1337,16/02/2018,210,17,2.5,48,4.2,1979,-7.4,0.76,0,0,Winter,Holiday,Yes,2/16/2018
1338,16/02/2018,165,18,1.4,56,3.2,1932,-6.4,0.22,0,0,Winter,Holiday,Yes,2/16/2018
1339,16/02/2018,126,19,0.6,59,2.3,1939,-6.5,0,0,0,Winter,Holiday,Yes,2/16/2018
1340,16/02/2018,150,20,0.2,61,1.9,1956,-6.4,0,0,0,Winter,Holiday,Yes,2/16/2018
1341,16/02/2018,114,21,0.1,67,2.5,1451,-5.3,0,0,0,Winter,Holiday,Yes,2/16/2018
1342,16/02/2018,116,22,-0.6,70,3.4,1204,-5.4,0,0,0,Winter,Holiday,Yes,2/16/2018
1343,16/02/2018,84,23,-2,51,3.2,1336,-10.8,0,0,0,Winter,Holiday,Yes,2/16/2018
1344,17/02/2018,79,0,-2.7,41,3.2,1695,-14.1,0,0,0,Winter,Holiday,Yes,2/17/2018
1345,17/02/2018,71,1,-3.1,36,3.5,2000,-16,0,0,0,Winter,Holiday,Yes,2/17/2018
1346,17/02/2018,56,2,-3.8,30,3.9,2000,-18.8,0,0,0,Winter,Holiday,Yes,2/17/2018
1347,17/02/2018,34,3,-4.5,28,3,2000,-20.3,0,0,0,Winter,Holiday,Yes,2/17/2018
1348,17/02/2018,20,4,-5.2,28,2.5,2000,-20.9,0,0,0,Winter,Holiday,Yes,2/17/2018
1349,17/02/2018,14,5,-5.7,31,2.3,1999,-20.1,0,0,0,Winter,Holiday,Yes,2/17/2018
1350,17/02/2018,39,6,-6.2,32,2.5,2000,-20.2,0,0,0,Winter,Holiday,Yes,2/17/2018
1351,17/02/2018,35,7,-6.8,32,1.6,2000,-20.7,0,0,0,Winter,Holiday,Yes,2/17/2018
1352,17/02/2018,80,8,-7.1,30,1.7,1991,-21.7,0.04,0,0,Winter,Holiday,Yes,2/17/2018
1353,17/02/2018,98,9,-6.5,26,2.4,1874,-22.8,0.64,0,0,Winter,Holiday,Yes,2/17/2018
1354,17/02/2018,103,10,-4.3,21,1.4,1908,-23.4,1.34,0,0,Winter,Holiday,Yes,2/17/2018
1355,17/02/2018,155,11,-2.8,19,2.6,1957,-23.2,1.91,0,0,Winter,Holiday,Yes,2/17/2018
1356,17/02/2018,183,12,-1.3,17,1.5,1998,-23.2,2.28,0,0,Winter,Holiday,Yes,2/17/2018
1357,17/02/2018,193,13,-0.4,15,2.4,1938,-23.9,2.46,0,0,Winter,Holiday,Yes,2/17/2018
1358,17/02/2018,258,14,-0.1,15,4,2000,-23.7,2.39,0,0,Winter,Holiday,Yes,2/17/2018
1359,17/02/2018,273,15,1,14,4.6,2000,-23.5,2.12,0,0,Winter,Holiday,Yes,2/17/2018
1360,17/02/2018,267,16,1.3,15,4.2,2000,-22.5,1.63,0,0,Winter,Holiday,Yes,2/17/2018
1361,17/02/2018,250,17,0.6,17,3.3,2000,-21.7,0.79,0,0,Winter,Holiday,Yes,2/17/2018
1362,17/02/2018,223,18,-0.3,17,1.9,2000,-22.4,0.2,0,0,Winter,Holiday,Yes,2/17/2018
1363,17/02/2018,169,19,-1.5,32,2.5,2000,-16,0,0,0,Winter,Holiday,Yes,2/17/2018
1364,17/02/2018,145,20,-2.1,38,2,2000,-14.5,0,0,0,Winter,Holiday,Yes,2/17/2018
1365,17/02/2018,133,21,-2.3,38,2.3,2000,-14.7,0,0,0,Winter,Holiday,Yes,2/17/2018
1366,17/02/2018,123,22,-2.7,42,2.2,2000,-13.8,0,0,0,Winter,Holiday,Yes,2/17/2018
1367,17/02/2018,117,23,-2.9,31,3.8,2000,-17.7,0,0,0,Winter,Holiday,Yes,2/17/2018
1368,18/02/2018,99,0,-3.6,33,1.7,2000,-17.5,0,0,0,Winter,No Holiday,Yes,2/18/2018
1369,18/02/2018,103,1,-4.4,33,1.4,2000,-18.2,0,0,0,Winter,No Holiday,Yes,2/18/2018
1370,18/02/2018,86,2,-4.7,33,0.1,2000,-18.5,0,0,0,Winter,No Holiday,Yes,2/18/2018
1371,18/02/2018,56,3,-4.5,26,0,2000,-21.1,0,0,0,Winter,No Holiday,Yes,2/18/2018
1372,18/02/2018,37,4,-4.1,27,0.6,2000,-20.3,0,0,0,Winter,No Holiday,Yes,2/18/2018
1373,18/02/2018,22,5,-4,28,0.5,2000,-19.8,0,0,0,Winter,No Holiday,Yes,2/18/2018
1374,18/02/2018,38,6,-4.1,30,1.1,2000,-19.1,0,0,0,Winter,No Holiday,Yes,2/18/2018
1375,18/02/2018,52,7,-4.6,31,1.2,2000,-19.2,0,0,0,Winter,No Holiday,Yes,2/18/2018
1376,18/02/2018,92,8,-4.8,31,0.8,2000,-19.3,0.02,0,0,Winter,No Holiday,Yes,2/18/2018
1377,18/02/2018,137,9,-4.1,30,0.5,2000,-19.1,0.28,0,0,Winter,No Holiday,Yes,2/18/2018
1378,18/02/2018,156,10,-1.8,23,0.6,2000,-20.2,0.8,0,0,Winter,No Holiday,Yes,2/18/2018
1379,18/02/2018,183,11,0,20,0.8,1975,-20.3,1.05,0,0,Winter,No Holiday,Yes,2/18/2018
1380,18/02/2018,263,12,2.2,17,1,1979,-20.4,1.75,0,0,Winter,No Holiday,Yes,2/18/2018
1381,18/02/2018,337,13,3.7,17,1.4,2000,-19.1,1.98,0,0,Winter,No Holiday,Yes,2/18/2018
1382,18/02/2018,372,14,4.1,17,1.8,1996,-18.8,1.87,0,0,Winter,No Holiday,Yes,2/18/2018
1383,18/02/2018,440,15,5,16,2,1970,-18.8,1.42,0,0,Winter,No Holiday,Yes,2/18/2018
1384,18/02/2018,404,16,5.1,16,1.8,1998,-18.7,1.17,0,0,Winter,No Holiday,Yes,2/18/2018
1385,18/02/2018,354,17,4.2,17,2.5,1990,-18.7,0.66,0,0,Winter,No Holiday,Yes,2/18/2018
1386,18/02/2018,310,18,2.8,25,3,2000,-15.3,0.22,0,0,Winter,No Holiday,Yes,2/18/2018
1387,18/02/2018,238,19,1.5,30,2.6,2000,-14.2,0,0,0,Winter,No Holiday,Yes,2/18/2018
1388,18/02/2018,213,20,0.6,33,1.9,2000,-13.8,0,0,0,Winter,No Holiday,Yes,2/18/2018
1389,18/02/2018,226,21,0.2,32,1.1,1951,-14.5,0,0,0,Winter,No Holiday,Yes,2/18/2018
1390,18/02/2018,191,22,-0.3,34,1.6,1981,-14.2,0,0,0,Winter,No Holiday,Yes,2/18/2018
1391,18/02/2018,153,23,-0.7,37,0.9,1814,-13.6,0,0,0,Winter,No Holiday,Yes,2/18/2018
1392,19/02/2018,148,0,-1.1,39,1.7,1832,-13.3,0,0,0,Winter,No Holiday,Yes,2/19/2018
1393,19/02/2018,101,1,-1.4,42,1.1,1805,-12.6,0,0,0,Winter,No Holiday,Yes,2/19/2018
1394,19/02/2018,59,2,-1.4,41,1.1,1582,-12.9,0,0,0,Winter,No Holiday,Yes,2/19/2018
1395,19/02/2018,42,3,-1.4,41,1.6,1870,-12.9,0,0,0,Winter,No Holiday,Yes,2/19/2018
1396,19/02/2018,50,4,-1.9,44,0.7,1907,-12.5,0,0,0,Winter,No Holiday,Yes,2/19/2018
1397,19/02/2018,59,5,-1.8,44,0.5,1862,-12.4,0,0,0,Winter,No Holiday,Yes,2/19/2018
1398,19/02/2018,139,6,-1.4,46,0.3,1651,-11.5,0,0,0,Winter,No Holiday,Yes,2/19/2018
1399,19/02/2018,349,7,-0.9,45,0.9,1820,-11.3,0,0,0,Winter,No Holiday,Yes,2/19/2018
1400,19/02/2018,646,8,-1.2,51,0.8,1800,-10,0.05,0,0,Winter,No Holiday,Yes,2/19/2018
1401,19/02/2018,347,9,-0.6,43,0.5,1596,-11.6,0.52,0,0,Winter,No Holiday,Yes,2/19/2018
1402,19/02/2018,235,10,2.6,45,1.2,1230,-8.1,1.17,0,0,Winter,No Holiday,Yes,2/19/2018
1403,19/02/2018,314,11,4.3,44,2.3,1091,-6.9,1.77,0,0,Winter,No Holiday,Yes,2/19/2018
1404,19/02/2018,361,12,4.7,43,2.1,1131,-6.8,1.38,0,0,Winter,No Holiday,Yes,2/19/2018
1405,19/02/2018,332,13,5.1,41,1.8,1097,-7,1.03,0,0,Winter,No Holiday,Yes,2/19/2018
1406,19/02/2018,373,14,5.6,38,1.6,1087,-7.6,1.1,0,0,Winter,No Holiday,Yes,2/19/2018
1407,19/02/2018,392,15,6.3,35,2.6,991,-8,1.2,0,0,Winter,No Holiday,Yes,2/19/2018
1408,19/02/2018,403,16,6.3,35,2.9,1117,-8,1.1,0,0,Winter,No Holiday,Yes,2/19/2018
1409,19/02/2018,522,17,5.7,36,3,1073,-8.2,0.57,0,0,Winter,No Holiday,Yes,2/19/2018
1410,19/02/2018,819,18,4.7,43,2.4,938,-6.8,0.19,0,0,Winter,No Holiday,Yes,2/19/2018
1411,19/02/2018,533,19,3.6,55,1.6,728,-4.6,0,0,0,Winter,No Holiday,Yes,2/19/2018
1412,19/02/2018,417,20,2.4,60,1.9,661,-4.5,0,0,0,Winter,No Holiday,Yes,2/19/2018
1413,19/02/2018,388,21,1.8,63,1.2,604,-4.5,0,0,0,Winter,No Holiday,Yes,2/19/2018
1414,19/02/2018,357,22,1,69,0.7,525,-4,0,0,0,Winter,No Holiday,Yes,2/19/2018
1415,19/02/2018,218,23,0.5,73,1.5,465,-3.7,0,0,0,Winter,No Holiday,Yes,2/19/2018
1416,20/02/2018,177,0,0,75,2.3,394,-3.9,0,0,0,Winter,No Holiday,Yes,2/20/2018
1417,20/02/2018,172,1,-0.5,76,1.6,402,-4.2,0,0,0,Winter,No Holiday,Yes,2/20/2018
1418,20/02/2018,115,2,-0.8,76,0.8,421,-4.5,0,0,0,Winter,No Holiday,Yes,2/20/2018
1419,20/02/2018,63,3,-1.3,80,0.7,392,-4.3,0,0,0,Winter,No Holiday,Yes,2/20/2018
1420,20/02/2018,64,4,-1.6,83,0.6,368,-4.1,0,0,0,Winter,No Holiday,Yes,2/20/2018
1421,20/02/2018,79,5,-1.8,82,1.3,375,-4.4,0,0,0,Winter,No Holiday,Yes,2/20/2018
1422,20/02/2018,164,6,-2.1,82,1.8,381,-4.7,0,0,0,Winter,No Holiday,Yes,2/20/2018
1423,20/02/2018,404,7,-2.2,76,1.9,527,-5.8,0,0,0,Winter,No Holiday,Yes,2/20/2018
1424,20/02/2018,727,8,-2.1,71,1.7,610,-6.6,0.06,0,0,Winter,No Holiday,Yes,2/20/2018
1425,20/02/2018,384,9,-1.4,56,1.4,709,-9,0.54,0,0,Winter,No Holiday,Yes,2/20/2018
1426,20/02/2018,265,10,1.1,38,3.1,1184,-11.6,1.13,0,0,Winter,No Holiday,Yes,2/20/2018
1427,20/02/2018,322,11,2.8,35,3.9,1265,-11.1,1.71,0,0,Winter,No Holiday,Yes,2/20/2018
1428,20/02/2018,356,12,4,23,3.5,1785,-15.3,2.03,0,0,Winter,No Holiday,Yes,2/20/2018
1429,20/02/2018,370,13,4.2,22,3.9,1812,-15.6,2.21,0,0,Winter,No Holiday,Yes,2/20/2018
1430,20/02/2018,335,14,5,20,3.7,1866,-16.1,2.12,0,0,Winter,No Holiday,Yes,2/20/2018
1431,20/02/2018,431,15,5.4,18,3.7,1940,-17,1.82,0,0,Winter,No Holiday,Yes,2/20/2018
1432,20/02/2018,393,16,5.1,17,3.4,2000,-18,1.2,0,0,Winter,No Holiday,Yes,2/20/2018
1433,20/02/2018,514,17,3.9,19,3.6,2000,-17.6,0.58,0,0,Winter,No Holiday,Yes,2/20/2018
1434,20/02/2018,764,18,3.2,20,2.9,2000,-17.6,0.16,0,0,Winter,No Holiday,Yes,2/20/2018
1435,20/02/2018,522,19,2.5,21,2.2,2000,-17.6,0,0,0,Winter,No Holiday,Yes,2/20/2018
1436,20/02/2018,358,20,1.8,19,3.1,2000,-19.4,0,0,0,Winter,No Holiday,Yes,2/20/2018
1437,20/02/2018,415,21,1.1,21,1.6,2000,-18.8,0,0,0,Winter,No Holiday,Yes,2/20/2018
1438,20/02/2018,319,22,0.5,22,2.9,2000,-18.8,0,0,0,Winter,No Holiday,Yes,2/20/2018
1439,20/02/2018,242,23,-0.5,26,3.3,2000,-17.7,0,0,0,Winter,No Holiday,Yes,2/20/2018
1440,1/3/2018,71,0,2,96,1.3,1894,1.4,0,2,0,Spring,Holiday,Yes,3/1/2018
1441,1/3/2018,147,1,2.1,97,0.2,859,1.6,0,0,0,Spring,Holiday,Yes,3/1/2018
1442,1/3/2018,180,2,2,97,1,580,1.5,0,0,0,Spring,Holiday,Yes,3/1/2018
1443,1/3/2018,92,3,1.6,97,2.3,469,1.1,0,0.1,0,Spring,Holiday,Yes,3/1/2018
1444,1/3/2018,28,4,1.6,97,1.1,636,1.1,0,0,0,Spring,Holiday,Yes,3/1/2018
1445,1/3/2018,11,5,2.2,97,2.9,362,1.7,0,0,0,Spring,Holiday,Yes,3/1/2018
1446,1/3/2018,33,6,3,96,2.7,303,2.4,0,0.4,0,Spring,Holiday,Yes,3/1/2018
1447,1/3/2018,61,7,2.6,89,4.3,320,0.9,0,0,0,Spring,Holiday,Yes,3/1/2018
1448,1/3/2018,148,8,1.5,80,3.2,1246,-1.5,0.04,0,0,Spring,Holiday,Yes,3/1/2018
1449,1/3/2018,160,9,0.1,78,4.9,615,-3.2,0.09,0,0,Spring,Holiday,Yes,3/1/2018
1450,1/3/2018,191,10,0.1,53,5.3,1022,-8.3,1.12,0,0,Spring,Holiday,Yes,3/1/2018
1451,1/3/2018,239,11,0.8,52,4.6,1035,-7.9,2.2,0,0,Spring,Holiday,Yes,3/1/2018
1452,1/3/2018,311,12,0.5,46,4.7,1172,-9.8,2.49,0,0,Spring,Holiday,Yes,3/1/2018
1453,1/3/2018,358,13,1.4,37,4,1681,-11.7,2.95,0,0,Spring,Holiday,Yes,3/1/2018
1454,1/3/2018,375,14,1.2,36,6,1430,-12.2,2.86,0,0,Spring,Holiday,Yes,3/1/2018
1455,1/3/2018,458,15,1.6,35,4.5,1567,-12.2,2.54,0,0,Spring,Holiday,Yes,3/1/2018
1456,1/3/2018,460,16,1.4,33,4.8,1480,-13.1,1.98,0,0,Spring,Holiday,Yes,3/1/2018
1457,1/3/2018,423,17,0.4,37,5.2,1366,-12.6,1.23,0,0,Spring,Holiday,Yes,3/1/2018
1458,1/3/2018,317,18,-0.8,40,4.7,1429,-12.7,0.43,0,0,Spring,Holiday,Yes,3/1/2018
1459,1/3/2018,231,19,-1.7,45,3.3,1375,-12.1,0.01,0,0,Spring,Holiday,Yes,3/1/2018
1460,1/3/2018,246,20,-2.2,49,3.5,1325,-11.4,0,0,0,Spring,Holiday,Yes,3/1/2018
1461,1/3/2018,212,21,-3,50,3.7,1301,-11.9,0,0,0,Spring,Holiday,Yes,3/1/2018
1462,1/3/2018,190,22,-3.6,52,3.7,1277,-12,0,0,0,Spring,Holiday,Yes,3/1/2018
1463,1/3/2018,190,23,-4,52,3.4,1272,-12.4,0,0,0,Spring,Holiday,Yes,3/1/2018
1464,2/3/2018,156,0,-4.3,53,2.6,1334,-12.4,0,0,0,Spring,No Holiday,Yes,3/2/2018
1465,2/3/2018,108,1,-4.6,52,2.1,1372,-12.9,0,0,0,Spring,No Holiday,Yes,3/2/2018
1466,2/3/2018,71,2,-5.3,52,1.2,1434,-13.6,0,0,0,Spring,No Holiday,Yes,3/2/2018
1467,2/3/2018,49,3,-5.7,50,1.7,1559,-14.4,0,0,0,Spring,No Holiday,Yes,3/2/2018
1468,2/3/2018,47,4,-5.8,48,1.5,1552,-15,0,0,0,Spring,No Holiday,Yes,3/2/2018
1469,2/3/2018,65,5,-6.1,49,1,1621,-15.1,0,0,0,Spring,No Holiday,Yes,3/2/2018
1470,2/3/2018,135,6,-6.4,50,1.5,1593,-15.1,0,0,0,Spring,No Holiday,Yes,3/2/2018
1471,2/3/2018,401,7,-6.6,52,0.5,1555,-14.8,0,0,0,Spring,No Holiday,Yes,3/2/2018
1472,2/3/2018,617,8,-6.2,45,0.4,1600,-16.2,0.17,0,0,Spring,No Holiday,Yes,3/2/2018
1473,2/3/2018,343,9,-4.6,34,1.2,1583,-18.1,0.87,0,0,Spring,No Holiday,Yes,3/2/2018
1474,2/3/2018,274,10,-1.8,30,2.1,1608,-17.1,1.59,0,0,Spring,No Holiday,Yes,3/2/2018
1475,2/3/2018,343,11,0.1,30,1.8,1640,-15.4,2.19,0,0,Spring,No Holiday,Yes,3/2/2018
1476,2/3/2018,388,12,1.8,26,2.2,1556,-15.7,2.61,0,0,Spring,No Holiday,Yes,3/2/2018
1477,2/3/2018,375,13,2.3,22,3.1,1627,-17.2,2.83,0,0,Spring,No Holiday,Yes,3/2/2018
1478,2/3/2018,450,14,3.4,23,2.4,1545,-15.8,2.74,0,0,Spring,No Holiday,Yes,3/2/2018
1479,2/3/2018,463,15,4.3,22,1.3,1837,-15.6,2.48,0,0,Spring,No Holiday,Yes,3/2/2018
1480,2/3/2018,574,16,5.2,21,2.1,1721,-15.4,1.97,0,0,Spring,No Holiday,Yes,3/2/2018
1481,2/3/2018,631,17,4.3,21,2.5,1961,-16.1,1.13,0,0,Spring,No Holiday,Yes,3/2/2018
1482,2/3/2018,854,18,3.5,22,0.9,1961,-16.2,0.43,0,0,Spring,No Holiday,Yes,3/2/2018
1483,2/3/2018,568,19,2,26,2.3,1985,-15.5,0.02,0,0,Spring,No Holiday,Yes,3/2/2018
1484,2/3/2018,427,20,1.2,35,2.5,1977,-12.6,0,0,0,Spring,No Holiday,Yes,3/2/2018
1485,2/3/2018,396,21,1,34,1.4,1880,-13.1,0,0,0,Spring,No Holiday,Yes,3/2/2018
1486,2/3/2018,414,22,0.5,38,0.9,1907,-12.2,0,0,0,Spring,No Holiday,Yes,3/2/2018
1487,2/3/2018,284,23,0.3,38,0.2,1895,-12.3,0,0,0,Spring,No Holiday,Yes,3/2/2018
1488,3/3/2018,218,0,0.5,34,0.4,1889,-13.5,0,0,0,Spring,No Holiday,Yes,3/3/2018
1489,3/3/2018,229,1,0.6,36,0.4,1933,-12.7,0,0,0,Spring,No Holiday,Yes,3/3/2018
1490,3/3/2018,176,2,0.9,35,0.5,1856,-12.8,0,0,0,Spring,No Holiday,Yes,3/3/2018
1491,3/3/2018,149,3,0.8,38,0.8,1594,-11.9,0,0,0,Spring,No Holiday,Yes,3/3/2018
1492,3/3/2018,93,4,0.6,43,0.9,1599,-10.5,0,0,0,Spring,No Holiday,Yes,3/3/2018
1493,3/3/2018,55,5,0.8,39,1,1463,-11.6,0,0,0,Spring,No Holiday,Yes,3/3/2018
1494,3/3/2018,71,6,0.5,42,0.9,1543,-10.9,0,0,0,Spring,No Holiday,Yes,3/3/2018
1495,3/3/2018,159,7,0.1,43,1.4,1502,-11,0,0,0,Spring,No Holiday,Yes,3/3/2018
